date,income,outcome,balance,Тип дня,Рабочий день (1/0),НДС,НДФЛ,Страховые взносы,Акцизы,Налог на имущество организаций,Транспортный налог,Налог на землю,Налог на прибыль,digitalization_level,age_0_14,age_15_64,age_65_plus,population_density,consumer_confidence_index,gdp_per_capita,unemployment_rate,trade_balance,inflation_rate,CLOSE,USD_Rate
2017-09-07,1.312621747224344,1.067942947209231,0.244678800015113,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2010.17,57.340999603271484
2017-09-08,1.199023868556006,1.079391558679739,0.1196323098762664,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2032.75,56.911800384521484
2017-09-11,1.501031791689522,1.225194566592867,0.2758372250966554,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2044.13,57.317298889160156
2017-09-12,1.134351243192192,1.343028445195888,-0.2086772020036964,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2058.8,57.215599060058594
2017-09-13,1.05428219970809,1.096959851115755,-0.04267765140766544,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2054.19,57.62779998779297
2017-09-14,1.356195390737025,1.240895312667788,0.1153000780692361,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2052.25,57.90769958496094
2017-09-15,1.243547133564232,1.073871651333704,0.1696754822305282,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2053.81,57.52949905395508
2017-09-18,1.183366651297019,1.215845266019368,-0.03247861472234836,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2059.08,57.67259979248047
2017-09-19,1.215867674317306,1.04936401097639,0.1665036633409169,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2048.99,58.07109832763672
2017-09-20,1.175119953086851,1.083103904989996,0.09201604809685593,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2057.53,58.080299377441406
2017-09-21,1.64586819264202,1.343028445195888,0.3028397474461315,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2060.24,58.11470031738281
2017-09-22,1.278011638482685,1.619534301559748,-0.3415226630770629,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2051.63,57.86349868774414
2017-09-25,1.843372375759063,1.856539321300199,-0.01316694554113607,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2069.11,57.596900939941406
2017-09-26,1.312645044738783,1.316694554113616,-0.004049509374833393,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2071.13,57.55379867553711
2017-09-27,1.229220769710409,1.229443118142225,-0.0002223484318155666,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2081.12,57.8588981628418
2017-09-28,1.98820877671156,1.47469790060725,0.5135108761043103,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2071.64,58.16899871826172
2017-09-29,1.738036811429973,1.593200410477476,0.1448364009524976,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2077.19,57.889801025390625
2017-10-02,1.201850475216559,1.448364009524978,-0.2465135343084184,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2075.72,57.52109909057617
2017-10-03,1.058064780164898,1.181187742948812,-0.1231229627839139,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2076.81,57.87689971923828
2017-10-04,1.301748177056815,1.13450970220717,0.1672384748496447,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2077.09,57.9098014831543
2017-10-05,1.461530955066114,1.218275951475687,0.2432550035904268,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2088.32,57.645999908447266
2017-10-06,1.037572630732743,1.182974136816106,-0.1454015060833627,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2093.86,57.70719909667969
2017-10-09,1.235217249646867,1.263230427603919,-0.02801317795705183,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2096.29,58.17599868774414
2017-10-10,1.553699573854067,1.239372918020469,0.3143266558335975,Рабочий,1,0,0,0,0,1,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2086.91,58.25170135498047
2017-10-11,1.166918922017742,1.140840780813891,0.0260781412038511,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2101.07,57.93830108642578
2017-10-12,1.501031791689522,1.310159781200339,0.1908720104891835,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2094.96,57.80110168457031
2017-10-13,1.269935345222675,1.271678780139436,-0.001743434916761322,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2098.77,57.63740158081055
2017-10-16,1.47469790060725,1.259481885518373,0.2152160150888771,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2106.39,57.20399856567383
2017-10-17,1.23244618217646,1.329861499654752,-0.09741531747829213,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2092.57,57.19409942626953
2017-10-18,1.110691913822345,1.168699744752873,-0.05800783093052786,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2094.4,57.274898529052734
2017-10-19,1.408863172901569,1.282764811863712,0.1260983610378574,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2072.73,57.375301361083984
2017-10-20,1.234565490411511,1.061407869467998,0.1731576209435128,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2071.83,57.23820114135742
2017-10-23,1.47469790060725,1.47469790060725,0.0,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2063.81,57.5447998046875
2017-10-24,1.300420638285355,1.255132285904494,0.04528835238086049,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2061.79,57.488399505615234
2017-10-25,1.751203756971109,1.632701247100884,0.1185025098702255,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2049.48,57.61520004272461
2017-10-26,1.259572319773927,1.356195390737025,-0.0966230709630973,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2046.69,57.715301513671875
2017-10-27,1.382529281819297,1.329861499654752,0.05266778216454471,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2068.76,57.84090042114258
2017-10-30,1.514198737230658,1.790704593594518,-0.2765058563638594,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2065.25,58.09640121459961
2017-10-31,2.040876558876105,1.47469790060725,0.5661786582688548,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2064.31,57.90019989013672
2017-11-01,1.17822230626602,1.751203756971109,-0.5729814507050897,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2082.73,58.229698181152344
2017-11-02,1.461530955066114,1.098763118476428,0.3627678365896858,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2073.04,58.209800720214844
2017-11-03,1.170299669509271,1.632701247100884,-0.4624015775916126,Выходной,0,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2081.15,58.261600494384766
2017-11-06,0.0,0.0,0.0,Выходной,0,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,0.0,58.93330001831055
2017-11-07,1.461530955066114,1.856539321300199,-0.3950083662340846,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2155.55,58.25590133666992
2017-11-08,1.202351947422686,1.369362336278161,-0.1670103888554748,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2163.01,59.34090042114258
2017-11-09,1.30691952171283,1.422030118442705,-0.1151105967298753,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2183.61,59.111000061035156
2017-11-10,0.0,0.0,0.0,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2169.26,59.310001373291016
2017-11-13,1.382529281819297,1.448364009524978,-0.06583472770568077,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2167.63,59.19990158081055
2017-11-14,1.422030118442705,1.26252628853433,0.1595038299083755,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2166.83,59.36759948730469
2017-11-15,1.343028445195888,1.196198117246568,0.1468303279493206,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2131.75,60.3109016418457
2017-11-17,1.192551972350284,1.165056573242565,0.02749539910771892,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2131.91,59.664398193359375
2017-11-20,1.31211313441248,1.461530955066114,-0.1494178206536338,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2130.39,59.0989990234375
2017-11-21,1.177931398193952,1.115692052424901,0.06223934576905044,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2155.82,59.36869812011719
2017-11-22,1.112113842252467,1.14701965964237,-0.03490581738990262,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2160.16,59.1057014465332
2017-11-23,1.2414188994568,1.118752966171721,0.122665933285079,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2148.56,58.38090133666992
2017-11-24,1.25448257507719,1.21551216763038,0.03897040744680957,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2161.17,58.42060089111328
2017-11-27,1.356195390737025,1.803871539135654,-0.4476761483986296,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2145.87,58.375
2017-11-28,1.422030118442705,1.369362336278161,0.05266778216454449,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2149.45,58.434898376464844
2017-11-29,1.619534301559748,1.114252853504826,0.5052814480549224,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2124.08,58.383201599121094
2017-11-30,1.711702920347701,1.343028445195888,0.3686744751518125,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2100.62,58.59669876098633
2017-12-01,1.199286884744993,1.101925771828914,0.09736111291607874,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2105.99,58.44779968261719
2017-12-04,1.527365682771795,1.408863172901569,0.1185025098702255,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2119.42,58.801700592041016
2017-12-05,1.329861499654752,1.149244426434188,0.1806170732205645,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2113.69,58.770999908447266
2017-12-06,1.395696227360433,1.097781003052831,0.2979152243076024,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2124.12,58.76340103149414
2017-12-07,1.356195390737025,1.143343203844937,0.2128521868920872,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2103.15,59.15530014038086
2017-12-08,1.422030118442705,1.1019388590486,0.3200912593941052,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2104.99,59.196800231933594
2017-12-11,1.527365682771795,1.514198737230658,0.01316694554113629,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2148.6,59.07979965209961
2017-12-12,1.527365682771795,1.435197063983842,0.09216861878795313,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2160.75,58.912899017333984
2017-12-13,1.199346930506589,1.229666699948163,-0.03031976944157444,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2131.94,59.18429946899414
2017-12-14,1.47469790060725,1.160332212877794,0.3143656877294556,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2152.41,58.550201416015625
2017-12-15,2.330549360781101,1.356195390737025,0.974353970044076,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2143.99,58.811500549316406
2017-12-18,1.64586819264202,2.580721326062688,-0.9348531334206676,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2134.58,58.595001220703125
2017-12-19,1.882873212382471,1.448364009524978,0.4345092028574933,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2118.16,58.63990020751953
2017-12-20,2.317382415239964,1.606367356018612,0.7110150592213529,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2102.97,58.74369812011719
2017-12-21,1.98820877671156,1.764370702512245,0.2238380741993149,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2093.38,58.69770050048828
2017-12-22,1.632701247100884,1.751203756971109,-0.1185025098702255,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2102.94,58.410301208496094
2017-12-25,2.830893291344275,3.765746424764942,-0.9348531334206673,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2105.06,58.285499572753906
2017-12-26,2.383217142945645,2.830893291344275,-0.4476761483986293,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2097.03,58.03770065307617
2017-12-27,2.712390781474049,2.475385761733598,0.237005019740451,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2106.17,57.63719940185547
2017-12-28,3.265402494201768,2.725557727015185,0.5398447671865827,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2102.89,57.74169921875
2017-12-29,2.014542667793833,1.830205430217926,0.1843372375759065,Рабочий,1,0,0,0,0,0,0,0,0,76.0,17.4581488715681,68.3009219594445,14.2409291689874,8.87185768709161,71.0880065154524,10658.9130859375,5.238,83515016702.74597,3.68332944412233,2109.74,57.56890106201172
2018-01-01,0.0,0.0,0.0,Выходной,0,0,0,0,0,0,0,0,0,80.9,17.5865003152647,67.7832495905018,14.6302500942335,8.87825976514438,68.0762976150015,11211.8876953125,4.871,165825907084.227,2.87829723647884,0.0,57.604801177978516
2018-01-02,0.0,0.0,0.0,Выходной,0,0,0,0,0,0,0,0,0,80.9,17.5865003152647,67.7832495905018,14.6302500942335,8.87825976514438,68.0762976150015,11211.8876953125,4.871,165825907084.227,2.87829723647884,0.0,57.58300018310547
2018-01-03,0.006585072026456812,0.007369691178954827,-0.0007846191524980154,Выходной,0,0,0,0,0,0,0,0,0,80.9,17.5865003152647,67.7832495905018,14.6302500942335,8.87825976514438,68.0762976150015,11211.8876953125,4.871,165825907084.227,2.87829723647884,2152.97,57.52799987792969
2018-01-04,0.0007715172498244797,0.0,0.0007715172498244797,Выходной,0,0,0,0,0,0,0,0,0,80.9,17.5865003152647,67.7832495905018,14.6302500942335,8.87825976514438,68.0762976150015,11211.8876953125,4.871,165825907084.227,2.87829723647884,2197.6,57.119300842285156
2018-01-05,0.0007414149773483007,6.567672435918717e-07,0.0007407582101047089,Выходной,0,0,0,0,0,0,0,0,0,80.9,17.5865003152647,67.7832495905018,14.6302500942335,8.87825976514438,68.0762976150015,11211.8876953125,4.871,165825907084.227,2.87829723647884,2207.41,56.9723014831543
2018-01-08,0.0,0.0,0.0,Выходной,0,0,0,0,0,0,0,0,0,80.9,17.5865003152647,67.7832495905018,14.6302500942335,8.87825976514438,68.0762976150015,11211.8876953125,4.871,165825907084.227,2.87829723647884,0.0,56.98899841308594
2018-01-09,1.64586819264202,2.212046850910875,-0.566178658268855,Рабочий,1,0,0,0,0,0,0,0,0,80.9,17.5865003152647,67.7832495905018,14.6302500942335,8.87825976514438,68.0762976150015,11211.8876953125,4.871,165825907084.227,2.87829723647884,2225.39,57.09090042114258
2018-01-10,1.356195390737025,1.553699573854067,-0.1975041831170423,Рабочий,1,0,0,0,0,0,0,0,0,80.9,17.5865003152647,67.7832495905018,14.6302500942335,8.87825976514438,68.0762976150015,11211.8876953125,4.871,165825907084.227,2.87829723647884,2232.27,56.859901428222656
2018-01-11,1.580033464936339,1.343028445195888,0.2370050197404507,Рабочий,1,0,0,0,0,0,0,0,0,80.9,17.5865003152647,67.7832495905018,14.6302500942335,8.87825976514438,68.0762976150015,11211.8876953125,4.871,165825907084.227,2.87829723647884,2246.45,57.02090072631836
2018-01-12,1.711702920347701,1.302825812969026,0.4088771073786754,Рабочий,1,0,0,0,0,0,0,0,0,80.9,17.5865003152647,67.7832495905018,14.6302500942335,8.87825976514438,68.0762976150015,11211.8876953125,4.871,165825907084.227,2.87829723647884,2262.38,56.50320053100586
2018-01-15,1.356195390737025,3.752579479223806,-2.396384088486781,Рабочий,1,0,0,0,0,0,0,0,0,80.9,17.5865003152647,67.7832495905018,14.6302500942335,8.87825976514438,68.0762976150015,11211.8876953125,4.871,165825907084.227,2.87829723647884,2261.53,56.54869842529297
2018-01-16,1.021496211648275,1.369362336278161,-0.3478661246298862,Рабочий,1,0,0,0,0,0,0,0,0,80.9,17.5865003152647,67.7832495905018,14.6302500942335,8.87825976514438,68.0762976150015,11211.8876953125,4.871,165825907084.227,2.87829723647884,2257.89,56.310001373291016
2018-01-17,1.054471021449314,1.461530955066114,-0.4070599336168002,Рабочий,1,0,0,0,0,0,0,0,0,80.9,17.5865003152647,67.7832495905018,14.6302500942335,8.87825976514438,68.0762976150015,11211.8876953125,4.871,165825907084.227,2.87829723647884,2277.89,56.445899963378906
2018-01-18,0.961359556625818,1.139613275936138,-0.17825371931032,Рабочий,1,0,0,0,0,0,0,0,0,80.9,17.5865003152647,67.7832495905018,14.6302500942335,8.87825976514438,68.0762976150015,11211.8876953125,4.871,165825907084.227,2.87829723647884,2297.47,56.8650016784668
2018-01-19,1.230996455467073,1.234835879892497,-0.003839424425423621,Рабочий,1,0,0,0,0,0,0,0,0,80.9,17.5865003152647,67.7832495905018,14.6302500942335,8.87825976514438,68.0762976150015,11211.8876953125,4.871,165825907084.227,2.87829723647884,2286.33,56.49369812011719
2018-01-22,1.408863172901569,1.527365682771795,-0.1185025098702255,Рабочий,1,0,0,0,0,0,0,0,0,80.9,17.5865003152647,67.7832495905018,14.6302500942335,8.87825976514438,68.0762976150015,11211.8876953125,4.871,165825907084.227,2.87829723647884,2308.61,56.592498779296875
2018-01-23,1.166210583732714,1.269988474493114,-0.1037778907603999,Рабочий,1,0,0,0,0,0,0,0,0,80.9,17.5865003152647,67.7832495905018,14.6302500942335,8.87825976514438,68.0762976150015,11211.8876953125,4.871,165825907084.227,2.87829723647884,2298.95,56.46039962768555
